"CandidateId","CandidateName","TOTAL_VOTES","Party","WriteInVote","LocalityCode","LocalityName","PrecinctId","PrecinctName","DistrictId","DistrictType","DistrictName","OfficeId","OfficeTitle","ElectionId","ElectionType","ElectionDate","ElectionName","NumberOfSeats"
"cs328","John J. Reid, II","779","Republican","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs423","Michael B. Feggans","920","Democratic","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed6099","state-house","097","cc271","Member, House of Delegates (97th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs278","N. D. ""Rocky"" Holcomb III","1091","","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"bms1087","No","727","","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","bmc219","Charter Change Referendum","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs279","Peacemaker Aldo","434","","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs1025","Philip J. Kellam","1461","","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","cc639","Commissioner of Revenue (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs545","Suzanne Seidel Richmond","747","","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs424","Timothy V. Anderson","773","Republican","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed6099","state-house","097","cc271","Member, House of Delegates (97th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs500","V. Leigh Henderson","1441","","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","cc321","Treasurer (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","744","Republican","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","1","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","5","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","1","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc271","WRITE IN VOTES","","","1","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed6099","state-house","097","cc271","Member, House of Delegates (97th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc346","WRITE IN VOTES","","","9","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc189","WRITE IN VOTES","","","19","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc639","WRITE IN VOTES","","","24","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","cc639","Commissioner of Revenue (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc321","WRITE IN VOTES","","","40","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","cc321","Treasurer (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"bms1080","Yes","896","","0","810","VIRGINIA BEACH CITY","0008","008 - PRECINCT 8","ed5980","city","VIRGINIA BEACH CITY","bmc219","Charter Change Referendum","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","904","Democratic","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs831","Anne Ferrell Tata","1193","Republican","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed6154","state-house","099","cc518","Member, House of Delegates (99th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs830","Cat A. Porterfield","804","Democratic","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed6154","state-house","099","cc518","Member, House of Delegates (99th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs546","Colin D. Stolle","1237","","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","832","Democratic","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","1245","Republican","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","756","Democratic","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","1171","Republican","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs278","N. D. ""Rocky"" Holcomb III","1466","","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"bms1087","No","1062","","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","bmc219","Charter Change Referendum","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs279","Peacemaker Aldo","371","","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs1025","Philip J. Kellam","1716","","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","cc639","Commissioner of Revenue (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs545","Suzanne Seidel Richmond","674","","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs500","V. Leigh Henderson","1752","","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","cc321","Treasurer (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","1114","Republican","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","2","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","2","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","3","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc518","WRITE IN VOTES","","","2","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed6154","state-house","099","cc518","Member, House of Delegates (99th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc346","WRITE IN VOTES","","","5","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc189","WRITE IN VOTES","","","9","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc639","WRITE IN VOTES","","","29","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","cc639","Commissioner of Revenue (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc321","WRITE IN VOTES","","","17","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","cc321","Treasurer (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"bms1080","Yes","887","","0","810","VIRGINIA BEACH CITY","0009","009 - PRECINCT 9","ed5980","city","VIRGINIA BEACH CITY","bmc219","Charter Change Referendum","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","978","Democratic","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs831","Anne Ferrell Tata","1544","Republican","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed6154","state-house","099","cc518","Member, House of Delegates (99th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs830","Cat A. Porterfield","854","Democratic","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed6154","state-house","099","cc518","Member, House of Delegates (99th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs546","Colin D. Stolle","1590","","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","878","Democratic","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","1615","Republican","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","784","Democratic","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","1534","Republican","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs278","N. D. ""Rocky"" Holcomb III","1795","","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"bms1087","No","1378","","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","bmc219","Charter Change Referendum","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs279","Peacemaker Aldo","421","","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs1025","Philip J. Kellam","2028","","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","cc639","Commissioner of Revenue (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs545","Suzanne Seidel Richmond","683","","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs500","V. Leigh Henderson","2098","","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","cc321","Treasurer (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","1447","Republican","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","1","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","2","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc518","WRITE IN VOTES","","","2","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed6154","state-house","099","cc518","Member, House of Delegates (99th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc346","WRITE IN VOTES","","","5","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc189","WRITE IN VOTES","","","9","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc639","WRITE IN VOTES","","","27","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","cc639","Commissioner of Revenue (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc321","WRITE IN VOTES","","","16","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","cc321","Treasurer (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"bms1080","Yes","954","","0","810","VIRGINIA BEACH CITY","0010","010 - PRECINCT 10","ed5980","city","VIRGINIA BEACH CITY","bmc219","Charter Change Referendum","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","1450","Democratic","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs831","Anne Ferrell Tata","1279","Republican","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed6154","state-house","099","cc518","Member, House of Delegates (99th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs830","Cat A. Porterfield","1281","Democratic","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed6154","state-house","099","cc518","Member, House of Delegates (99th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs546","Colin D. Stolle","1342","","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","1311","Democratic","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","1352","Republican","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","1182","Democratic","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","1249","Republican","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs278","N. D. ""Rocky"" Holcomb III","1705","","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"bms1087","No","1233","","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","bmc219","Charter Change Referendum","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs279","Peacemaker Aldo","534","","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs1025","Philip J. Kellam","2164","","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","cc639","Commissioner of Revenue (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs545","Suzanne Seidel Richmond","1035","","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs500","V. Leigh Henderson","2111","","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","cc321","Treasurer (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs853","Winsome Earle-Sears","1124","Republican","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc535","WRITE IN VOTES","","","8","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc216","WRITE IN VOTES","","","3","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc524","WRITE IN VOTES","","","10","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc518","WRITE IN VOTES","","","1","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed6154","state-house","099","cc518","Member, House of Delegates (99th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc346","WRITE IN VOTES","","","6","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc189","WRITE IN VOTES","","","16","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc639","WRITE IN VOTES","","","25","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","cc639","Commissioner of Revenue (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"wi-cc321","WRITE IN VOTES","","","30","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","cc321","Treasurer (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"bms1080","Yes","1242","","0","810","VIRGINIA BEACH CITY","0011","011 - PRECINCT 11","ed5980","city","VIRGINIA BEACH CITY","bmc219","Charter Change Referendum","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs852","Abigail D. Spanberger","1077","Democratic","0","810","VIRGINIA BEACH CITY","0012","012 - PRECINCT 12","ed3","state","Virginia","cc535","Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs546","Colin D. Stolle","817","","0","810","VIRGINIA BEACH CITY","0012","012 - PRECINCT 12","ed5980","city","VIRGINIA BEACH CITY","cc346","Commonwealth's Attorney (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs329","Ghazala F. Hashmi","1024","Democratic","0","810","VIRGINIA BEACH CITY","0012","012 - PRECINCT 12","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs837","Jason S. Miyares","776","Republican","0","810","VIRGINIA BEACH CITY","0012","012 - PRECINCT 12","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs838","Jay C. Jones","998","Democratic","0","810","VIRGINIA BEACH CITY","0012","012 - PRECINCT 12","ed3","state","Virginia","cc524","Attorney General","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs328","John J. Reid, II","743","Republican","0","810","VIRGINIA BEACH CITY","0012","012 - PRECINCT 12","ed3","state","Virginia","cc216","Lieutenant Governor","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs423","Michael B. Feggans","1037","Democratic","0","810","VIRGINIA BEACH CITY","0012","012 - PRECINCT 12","ed6099","state-house","097","cc271","Member, House of Delegates (97th District)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs278","N. D. ""Rocky"" Holcomb III","1159","","0","810","VIRGINIA BEACH CITY","0012","012 - PRECINCT 12","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"bms1087","No","805","","0","810","VIRGINIA BEACH CITY","0012","012 - PRECINCT 12","ed5980","city","VIRGINIA BEACH CITY","bmc219","Charter Change Referendum","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
"cs279","Peacemaker Aldo","481","","0","810","VIRGINIA BEACH CITY","0012","012 - PRECINCT 12","ed5980","city","VIRGINIA BEACH CITY","cc189","Sheriff (Virginia Beach City)","8e12a3ef-b316-447a-ac23-d0beb7f3fbe8","General","2025-11-04","2025 November General","1"
